video_name,xmin,xmax,clr_score,reg_score,label
v_nQQ-tcG6wBA,0.25,0.79,0.5648572,0.31793326139450073,Playing badminton
v_CRDBKk44RWg,0.0,0.98,0.14816786,0.059371375,Playing beach volleyball
v_sy-xNiKnfBU,0.69,0.97,0.5864074,0.74728924036026,Waterskiing
v_lFlQ_xWVt8M,0.0,0.99,0.50881565,0.026714494451880455,Preparing salad
v_Qci4EFEIZuo,0.05,0.98,0.5449608,0.18445059657096863,Croquet
v_00KMCm2oGhk,0.2,0.97,0.574498,0.3515952229499817,Using the monkey bar
v_9gU5be5YCVw,0.05,0.84,0.5913943,0.6810128688812256,Using parallel bars
v_JhihdPxI_Xc,0.0,0.99,0.57461137,0.10954952239990234,Using the monkey bar
v_hRuHqoXEvsI,0.23,0.73,0.6198772,0.1563349962234497,Playing badminton
v_lPCl1ZYH2xI,0.17,0.98,0.54996693,0.4261328876018524,Mowing the lawn
v_zwFxq1MnaO0,0.05,0.98,0.6277404,0.6423729658126831,Zumba
v_AGjhryYGVs4,0.05,0.91,0.528174,0.9208453893661499,Rafting
v_lPCl1ZYH2xI,0.05,0.98,0.54996693,0.4261328876018524,Mowing the lawn
v_Yi3xUQcaOnE,0.23,0.98,0.53128064,0.42492401599884033,Rafting
v_lPCl1ZYH2xI,0.17,0.98,0.56275755,0.4261328876018524,Mowing the lawn
v_z-iuSgXKUcw,0.05,0.9,0.61751837,0.5938993692398071,Playing violin
v_uuFJdgTT5kE,0.56,0.63,0.51809347,0.11185549944639206,Using the monkey bar
v_Zc8zn0sKfwo,0.15,0.93,0.5577328,0.2739618122577667,Preparing pasta
v_ujltXvkQK_g,0.0,0.99,0.5304361,0.066068135201931,Cricket
v_ED7SKNfAKyI,0.34,0.97,0.5429816,0.27505606412887573,Playing badminton
v_z-iuSgXKUcw,0.2,0.86,0.56864494,0.5938993692398071,Playing violin
v_kHBTnFweJfw,0.1,0.83,0.014223866,0.00089012826,Croquet
v_CRDBKk44RWg,0.09,0.98,0.5913843,0.29273542761802673,Playing beach volleyball
v_xKLnBh0zmL4,0.0,0.99,0.568341,0.7652837634086609,Using parallel bars
v_xMuC8lmVX3A,0.0,0.99,0.4896242,0.01962283067405224,Walking the dog
v_i5-OVkjT0nM,0.0,0.99,0.57841307,0.12302280217409134,Making a lemonade
v_mjKcoY18QG0,0.25,0.96,0.6090208,0.19660168886184692,Tai chi
v_nQQ-tcG6wBA,0.0,0.99,0.16975431,0.078934476,Playing badminton
v_RTM6iJxc-G0,0.0,0.2,0.012204406,0.0020694546,Croquet
v_vXcfhKnUjRc,0.0,0.99,0.5073834,0.019625291228294373,Zumba
v_K2Pws9z20Do,0.0,0.99,0.571228,0.2388271540403366,Breakdancing
v_mjKcoY18QG0,0.0,0.99,0.6090208,0.19660168886184692,Tai chi
v_bnQVFmXUx_U,0.0,0.99,0.63800645,0.03698335215449333,Preparing pasta
v_v621l04N1QQ,0.0,0.99,0.55409294,0.1600520759820938,Rafting
v_lPCl1ZYH2xI,0.17,0.98,0.5665009,0.4261328876018524,Mowing the lawn
v__ZiTTLhXjZQ,0.24,0.91,0.60061616,0.4991201162338257,Cricket
v_CRDBKk44RWg,0.09,0.98,0.57753104,0.29273542761802673,Playing beach volleyball
v_nQQ-tcG6wBA,0.0,0.99,0.57278854,0.31956055760383606,Playing badminton
v_Auy0KGsXAIg,0.0,0.99,0.010563016,0.00038465907,Mowing the lawn
v_vigHVj40dO4,0.54,0.91,0.5456195,0.2027467042207718,Mowing the lawn
v_mjKcoY18QG0,0.25,0.96,0.56869763,0.19660168886184692,Tai chi
v_A7ER02-zr54,0.0,0.99,0.48587435,0.019624013453722,Using the monkey bar
v_dJknA-jTNGc,0.05,0.49,0.54712164,0.8306601047515869,Rafting
v_F7u4kpwhs5g,0.0,0.99,0.21573423,0.11833278,High jump
v_LIJBolW8k5o,0.0,0.99,0.012045956,0.0006084569,Rafting
v_-WrOnvkUTXg,0.0,0.99,0.5439018,0.05687148496508598,Croquet
v_QCeGGnd4QB0,0.09,0.98,0.5547027,0.6369070410728455,Playing badminton
v_kHBTnFweJfw,0.0,0.99,0.118166625,0.016556215,Croquet
v_dJknA-jTNGc,0.05,0.7,0.66171557,0.8372235298156738,Rafting
v_HuUIIKA3o_A,0.0,0.99,0.01425138,0.000523626,Mowing the lawn
v_CTWo9EfQ4Hc,0.0,0.99,0.27925122,0.20584434,High jump
v_nQQ-tcG6wBA,0.24,0.79,0.5542901,0.31793326139450073,Playing badminton
v_Z47QGlaQ1NE,0.01,0.97,0.5199059,0.66596454,High jump
v_iHO42zwYsu0,0.0,0.99,0.016864205,0.00058369036,Blowing leaves
v_kuv1yEeNQzQ,0.0,0.99,0.40673023,0.019621936604380608,Cricket
v_nQQ-tcG6wBA,0.25,0.79,0.53393066,0.31793326139450073,Playing badminton
v_Z47QGlaQ1NE,0.24,0.49,0.5529955,0.821453869342804,High jump
v_MOvLBw1EzmI,0.26,0.97,0.5739481,0.4983847141265869,Mowing the lawn
v_zwFxq1MnaO0,0.05,0.98,0.53787416,0.6423729658126831,Zumba
v_uuFJdgTT5kE,0.0,0.99,0.028145153,0.0010782339,Using the monkey bar
v_v621l04N1QQ,0.29,0.88,0.5478366,0.1600520759820938,Rafting
v_xunKd050v7U,0.0,0.99,0.009833989,0.00038456044,Walking the dog
v_Z47QGlaQ1NE,0.0,0.99,0.6016112,0.821453869342804,High jump
v_v621l04N1QQ,0.29,0.88,0.55409294,0.1600520759820938,Rafting
v_MMVfzKCnpnI,0.05,0.97,0.59452724,0.271197646856308,Using the monkey bar
v_fd7VuzALBCM,0.0,0.99,0.33349654,0.2893352,Mowing the lawn
v_ItukN-TWrJM,0.0,0.99,0.63422287,0.14667142927646637,Preparing pasta
v_IMto8gJvRek,0.0,0.99,0.028606867,0.00095960463,Drinking coffee
v_9gU5be5YCVw,0.0,0.99,0.5955336,0.6810128688812256,Using parallel bars
v_ED7SKNfAKyI,0.0,0.99,0.18385243,0.073089875,Playing badminton
v_tjEMbP2SODQ,0.0,0.99,0.04140191,0.002660971,Playing badminton
v_z-iuSgXKUcw,0.0,0.99,0.6193201,0.5938993692398071,Playing violin
v_ez9pf35BMtc,0.0,0.99,0.4634208,0.01962435059249401,Using the monkey bar
v_QCeGGnd4QB0,0.1,0.91,0.5827328,0.6254221200942993,Playing badminton
v_y2jDV7tFUXg,0.15,0.91,0.5330588,0.6744785308837891,Rafting
v_QMm6gYzsMw8,0.0,0.99,0.5461161,0.33385223150253296,Zumba
v_xKLnBh0zmL4,0.01,0.98,0.01177881,0.014865542,Using parallel bars
v_PMdba6f_cho,0.0,0.99,0.1613131,0.062427197,Waterskiing
v_nQQ-tcG6wBA,0.05,0.97,0.6386661,0.31956055760383606,Playing badminton
v_re4vD9S8ThA,0.05,0.15,0.5188986,0.22144955396652222,Using the monkey bar
v_00KMCm2oGhk,0.0,0.99,0.21296369,0.084538475,Using the monkey bar
v_9cJi1iD7Iyo,0.0,0.99,0.577895,0.03454131260514259,Playing polo
v_nCzB1iXKYk4,0.0,0.99,0.0097060595,0.00038453547,Walking the dog
v_IMto8gJvRek,0.0,0.99,0.029115038,0.0016626304,Drinking coffee
v_ItukN-TWrJM,0.0,0.99,0.08740416,0.018282566,Preparing pasta
v_i5-OVkjT0nM,0.0,0.99,0.067090556,0.0058879955,Making a lemonade
v_mzbhfWgJ2sU,0.0,0.99,0.6163136,0.12677985429763794,Cleaning shoes
v_idTzZaMtGy8,0.12,0.69,0.5606276,0.5177844762802124,Cricket
v_A7ER02-zr54,0.0,0.99,0.009183093,0.00038460098,Using the monkey bar
v__ZiTTLhXjZQ,0.24,0.91,0.56718737,0.4991201162338257,Cricket
v_CQocaUwWcQI,0.0,0.99,0.10614903,0.034976993,High jump
v_gzVpwbiB9fE,0.23,0.9,0.54710966,0.19219458103179932,Croquet
v_CQocaUwWcQI,0.0,0.99,0.5453548,0.1975947618484497,High jump
v_Yi3xUQcaOnE,0.0,0.99,0.22678094,0.15895708,Rafting
v_y2jDV7tFUXg,0.11,0.91,0.63358325,0.6744785308837891,Rafting
v_Zc7uU4Qwolc,0.0,0.99,0.5014345,0.019625268876552582,Playing violin
v_ROMy00dG8Ds,0.0,0.99,0.63385814,0.051630906760692596,Walking the dog
v_EYIYohKR0Qo,0.0,0.99,0.41768548,0.11195772141218185,Playing badminton
v_JMpwIWxoB5s,0.0,0.99,0.6128504,0.06709453463554382,Making a lemonade
v_9cJi1iD7Iyo,0.0,0.99,0.52323514,0.03454131260514259,Playing polo
v_re4vD9S8ThA,0.05,0.97,0.52963364,0.26144230365753174,Using the monkey bar
v_iHO42zwYsu0,0.0,0.99,0.47985646,0.02664714865386486,Blowing leaves
v_ItukN-TWrJM,0.0,0.99,0.5622812,0.14667142927646637,Preparing pasta
v_PJgB6h-fImY,0.0,0.98,0.019613242,0.0018762256,Mowing the lawn
v_IZx-EMbylmM,0.0,0.99,0.54983443,0.04837622866034508,Drinking coffee
v_RIr3Y2XS5NA,0.05,0.85,0.54707325,0.755225419998169,Rafting
v_ED7SKNfAKyI,0.0,0.99,0.56753916,0.27505606412887573,Playing badminton
v_wtoKUYBw9f4,0.0,0.99,0.54017377,0.7186675071716309,High jump
v_vigHVj40dO4,0.54,0.91,0.5893211,0.2027467042207718,Mowing the lawn
v_whJ6ESGNoyY,0.15,0.43,0.5400953,0.26421990990638733,Walking the dog
v_EYIYohKR0Qo,0.0,0.99,0.64561653,0.11195772141218185,Playing badminton
v_KbbEbeCJTJg,0.0,0.99,0.010515499,0.0003846643,Cricket
v_i0Z8I2WCLNk,0.0,0.99,0.009758951,0.00038484958,Blowing leaves
v_lPCl1ZYH2xI,0.0,0.99,0.24099375,0.17218989,Mowing the lawn
v_CSruNOwxCRY,0.15,0.97,0.5832467,0.2518177032470703,Croquet
v_v621l04N1QQ,0.01,0.98,0.020092051,0.0014971562,Rafting
v_v621l04N1QQ,0.0,0.99,0.5373349,0.1600520759820938,Rafting
v_whJ6ESGNoyY,0.15,0.66,0.56162435,0.26421990990638733,Walking the dog
v_Yi3xUQcaOnE,0.0,0.99,0.23936525,0.18056042,Rafting
v_RTM6iJxc-G0,0.15,0.74,0.56538963,0.1409701704978943,Croquet
v_QCeGGnd4QB0,0.09,0.95,0.542601,0.6369070410728455,Playing badminton
v_y2jDV7tFUXg,0.15,0.38,0.56699413,0.6744785308837891,Rafting
v_EYIYohKR0Qo,0.0,0.99,0.070809394,0.00376307,Playing badminton
v_CTWo9EfQ4Hc,0.0,0.99,0.54020303,0.5315513014793396,High jump
v_00KMCm2oGhk,0.93,0.95,0.52411836,0.3515952229499817,Using the monkey bar
v_lFlQ_xWVt8M,0.0,0.99,0.52123475,0.026714494451880455,Preparing salad
v_Mpph0kFsyZ0,0.22,0.77,0.6278151,0.31437528133392334,Cricket
v_tAgVokWkdnQ,0.0,0.99,0.61207324,0.08126339316368103,Playing badminton
v_nQQ-tcG6wBA,0.25,0.79,0.6127981,0.31793326139450073,Playing badminton
v_QCeGGnd4QB0,0.09,0.95,0.5547027,0.6369070410728455,Playing badminton
v_dnJLvsqqSgQ,0.0,0.99,0.63545007,0.06352513283491135,Playing polo
v_lPCl1ZYH2xI,0.0,0.99,0.54996693,0.4261328876018524,Mowing the lawn
v_CRDBKk44RWg,0.0,0.99,0.58716863,0.29273542761802673,Playing beach volleyball
v_CRDBKk44RWg,0.0,0.99,0.165503,0.075703576,Playing beach volleyball
v_gd7SO0TQ-sY,0.09,0.85,0.61768025,0.39286869764328003,Rafting
v_lPCl1ZYH2xI,0.0,0.99,0.56275755,0.4261328876018524,Mowing the lawn
v_uuFJdgTT5kE,0.0,0.99,0.029439002,0.0051436666,Using the monkey bar
v_9gU5be5YCVw,0.05,0.97,0.5741332,0.6810128688812256,Using parallel bars
v_QCeGGnd4QB0,0.0,0.99,0.3587354,0.37464443,Playing badminton
v_cGoj8xGxrG0,0.0,0.99,0.010078485,0.0003847799,Croquet
v_CQocaUwWcQI,0.0,0.99,0.11372953,0.015887206,High jump
v_K2Pws9z20Do,0.0,0.99,0.58478075,0.2388271540403366,Breakdancing
v_tAgVokWkdnQ,0.0,0.99,0.5176552,0.08126339316368103,Playing badminton
v_cGoj8xGxrG0,0.0,0.99,0.010546334,0.0003847799,Croquet
v_MXDeLfF5rok,0.0,0.99,0.14092262,0.028955273,Rafting
v_RTM6iJxc-G0,0.0,0.99,0.67581314,0.1409701704978943,Croquet
v_47OMV7rZrQA,0.0,0.99,0.5395668,0.2867378294467926,Using parallel bars
v_QCeGGnd4QB0,0.09,0.95,0.60281664,0.6369070410728455,Playing badminton
v_RnN4BXyOtxU,0.0,0.99,0.03718107,0.002523993,Having an ice cream
v_re4vD9S8ThA,0.01,0.83,0.16260454,0.06835208,Using the monkey bar
v_47OMV7rZrQA,0.0,0.99,0.6208787,0.2867378294467926,Using parallel bars
v_4x0LdQRN248,0.0,0.99,0.010297242,0.0003842944,Fixing the roof
v_RIr3Y2XS5NA,0.0,0.99,0.48876637,0.30985463,Rafting
v_wtoKUYBw9f4,0.09,0.86,0.6117043,0.7186675071716309,High jump
v_8wB0BOjuyes,0.0,0.99,0.010135473,0.000395386,Using the monkey bar
v_vXcfhKnUjRc,0.0,0.99,0.47164297,0.019625291228294373,Zumba
v_KbbEbeCJTJg,0.0,0.99,0.5809763,0.02344336546957493,Cricket
v_AGjhryYGVs4,0.05,0.97,0.57328117,0.9208453893661499,Rafting
v_z-iuSgXKUcw,0.0,0.99,0.3470596,0.13880713,Playing violin
v_CRDBKk44RWg,0.0,0.99,0.59364194,0.29273542761802673,Playing beach volleyball
v_sY31L_r7dsk,0.0,0.99,0.5868046,0.07861565053462982,Preparing pasta
v_sY31L_r7dsk,0.0,0.99,0.04349505,0.002422964,Preparing pasta
v_wtoKUYBw9f4,0.8,0.84,0.48564363,0.6380401253700256,High jump
v_RTM6iJxc-G0,0.0,0.99,0.079548664,0.0035948714,Croquet
v_cIRMaWUTHuk,0.0,0.99,0.08971973,0.019928541,Preparing pasta
v_nQQ-tcG6wBA,0.24,0.79,0.5542832,0.31793326139450073,Playing badminton
v_CTWo9EfQ4Hc,0.0,0.99,0.55078703,0.5315513014793396,High jump
v_C03QJbrKzaw,0.0,0.99,0.052936666,0.002042123,Mowing the lawn
v_ez9pf35BMtc,0.0,0.99,0.008676249,0.0003846017,Using the monkey bar
v_mjKcoY18QG0,0.25,0.96,0.5383089,0.19660168886184692,Tai chi
v_fd7VuzALBCM,0.0,0.99,0.32751426,0.07157936,Mowing the lawn
v_9gU5be5YCVw,0.0,0.99,0.41205353,0.46377853,Using parallel bars
v_xMuC8lmVX3A,0.0,0.99,0.009597403,0.0003846383,Walking the dog
v_idTzZaMtGy8,0.0,0.99,0.6061072,0.5177844762802124,Cricket
v_sy-xNiKnfBU,0.0,0.99,0.43607122,0.07899326,Waterskiing
v_vigHVj40dO4,0.0,0.99,0.04681399,0.005411842,Mowing the lawn
v_z-iuSgXKUcw,0.05,0.9,0.55069184,0.5938993692398071,Playing violin
v_EYIYohKR0Qo,0.0,0.99,0.06404604,0.003476842,Playing badminton
v_N-LaOcSqZaM,0.0,0.99,0.2078529,0.1384708,Cricket
v_ED7SKNfAKyI,0.0,0.99,0.1646754,0.04446427,Playing badminton
v_Z47QGlaQ1NE,0.11,0.97,0.56431454,0.821453869342804,High jump
v_2wcD0wSzB5w,0.0,0.99,0.024885098,0.0013383691,Using the monkey bar
v_dJknA-jTNGc,0.05,0.69,0.55793434,0.8372235298156738,Rafting
v__ZiTTLhXjZQ,0.0,0.99,0.27837494,0.18173832,Cricket
v_Zc8zn0sKfwo,0.15,0.93,0.61567795,0.2739618122577667,Preparing pasta
v_MXDeLfF5rok,0.05,0.75,0.5447172,0.22048944234848022,Rafting
v_IxaoK4TbALQ,0.0,0.99,0.009129419,0.00038494632,Grooming horse
v_O1z0Q-3OUg0,0.0,0.99,0.0081380755,0.0003848463,Preparing pasta
v_Auy0KGsXAIg,0.0,0.99,0.5387556,0.01962389424443245,Mowing the lawn
v_JMpwIWxoB5s,0.0,0.99,0.028982544,0.0013164019,Making a lemonade
v_gd7SO0TQ-sY,0.61,0.76,0.52723956,0.39286869764328003,Rafting
v_naCGjbEz1T8,0.12,0.81,0.5846527,0.3615565896034241,Having an ice cream
v_xKLnBh0zmL4,0.0,0.99,0.54711974,0.7652837634086609,Using parallel bars
v_xMuC8lmVX3A,0.0,0.99,0.0107447095,0.0003846383,Walking the dog
v_WN5EWPfDbog,0.0,0.99,0.5319298,0.09241221100091934,Cricket
v_CTWo9EfQ4Hc,0.24,0.87,0.54911995,0.5315513014793396,High jump
v_kHBTnFweJfw,0.0,0.98,0.018061316,0.0015422569,Croquet
v_F7u4kpwhs5g,0.05,0.93,0.54086834,0.3513460159301758,High jump
v_AGjhryYGVs4,0.31,0.9,0.56258655,0.9208453893661499,Rafting
v_mjKcoY18QG0,0.0,0.99,0.087416254,0.011734955,Tai chi
v_F7u4kpwhs5g,0.01,0.99,0.23731829,0.109177,High jump
v_9gU5be5YCVw,0.05,0.84,0.6303319,0.6810128688812256,Using parallel bars
v_xKLnBh0zmL4,0.1,0.89,0.61457235,0.7652837634086609,Using parallel bars
v_BSKolF3MMe4,0.38,0.96,0.6174568,0.30373862385749817,Mowing the lawn
v_v621l04N1QQ,0.29,0.88,0.5295655,0.1600520759820938,Rafting
v_QCeGGnd4QB0,0.09,0.97,0.5682791,0.6369070410728455,Playing badminton
v_idTzZaMtGy8,0.0,0.99,0.5989919,0.5177844762802124,Cricket
v_fvroOk6TpKk,0.0,0.99,0.5949386,0.10869542509317398,High jump
v_ROMy00dG8Ds,0.0,0.99,0.57318586,0.051630906760692596,Walking the dog
v_QMm6gYzsMw8,0.09,0.96,0.54787225,0.33385223150253296,Zumba
v_zwFxq1MnaO0,0.05,0.93,0.5577381,0.6423729658126831,Zumba
v_y2jDV7tFUXg,0.0,0.99,0.3614859,0.37130505,Rafting
v_tjEMbP2SODQ,0.0,0.99,0.5889914,0.0720883384346962,Playing badminton
v_z-iuSgXKUcw,0.0,0.99,0.6060872,0.5938993692398071,Playing violin
v_iHO42zwYsu0,0.0,0.99,0.014641866,0.0005969034,Blowing leaves
v_iHO42zwYsu0,0.0,0.99,0.5031712,0.02664714865386486,Blowing leaves
v_mzbhfWgJ2sU,0.0,0.99,0.07384002,0.00467286,Cleaning shoes
v_CSruNOwxCRY,0.15,0.97,0.53246546,0.2518177032470703,Croquet
v_xMuC8lmVX3A,0.0,0.99,0.01011253,0.0003846383,Walking the dog
v_Zr8cz8QrBp4,0.0,0.99,0.0093090115,0.00038481707,Croquet
v_QCeGGnd4QB0,0.1,0.91,0.5547027,0.6254221200942993,Playing badminton
v_Zc8zn0sKfwo,0.0,0.99,0.57236737,0.2739618122577667,Preparing pasta
v_xKLnBh0zmL4,0.1,0.89,0.535232,0.7652837634086609,Using parallel bars
v_CQocaUwWcQI,0.0,0.99,0.6444821,0.1975947618484497,High jump
v_dnJLvsqqSgQ,0.0,0.99,0.5494828,0.06352513283491135,Playing polo
v_A7ER02-zr54,0.0,0.99,0.460792,0.019624013453722,Using the monkey bar
v_Z47QGlaQ1NE,0.11,0.97,0.5799548,0.821453869342804,High jump
v_idTzZaMtGy8,0.12,0.69,0.5930583,0.5177844762802124,Cricket
v_dJknA-jTNGc,0.22,0.49,0.60886467,0.8306601047515869,Rafting
v_CTWo9EfQ4Hc,0.0,0.99,0.5944268,0.5315513014793396,High jump
v_RTM6iJxc-G0,0.15,0.74,0.5620606,0.1409701704978943,Croquet
v_whJ6ESGNoyY,0.0,0.99,0.14960395,0.04141057,Walking the dog
v_y2jDV7tFUXg,0.0,0.99,0.38716015,0.35647446,Rafting
v_-WrOnvkUTXg,0.0,0.99,0.031124674,0.0028700056,Croquet
v_dJknA-jTNGc,0.22,0.49,0.5409765,0.8306601047515869,Rafting
v_v621l04N1QQ,0.0,0.99,0.6454494,0.1600520759820938,Rafting
v_AGjhryYGVs4,0.0,0.99,0.6019463,0.9208453893661499,Rafting
v_ED7SKNfAKyI,0.0,0.99,0.5849164,0.27505606412887573,Playing badminton
v_RIr3Y2XS5NA,0.05,0.85,0.56519747,0.755225419998169,Rafting
v_Qci4EFEIZuo,0.0,0.99,0.60378873,0.18445059657096863,Croquet
v_i5-OVkjT0nM,0.0,0.99,0.06967703,0.0052025104,Making a lemonade
v_RTM6iJxc-G0,0.15,0.74,0.6366447,0.1409701704978943,Croquet
v_whJ6ESGNoyY,0.0,0.99,0.1682285,0.021375483,Walking the dog
v_Z47QGlaQ1NE,0.11,0.97,0.61505604,0.821453869342804,High jump
v_Zc7uU4Qwolc,0.0,0.99,0.51567864,0.019625268876552582,Playing violin
v_y2jDV7tFUXg,0.09,0.97,0.53234524,0.6744785308837891,Rafting
v_ez9pf35BMtc,0.0,0.99,0.010219373,0.0003846017,Using the monkey bar
v_QMm6gYzsMw8,0.24,0.95,0.57596004,0.33385223150253296,Zumba
v_BrgYIg6UXhU,0.0,0.99,0.049184002,0.006351666,Mowing the lawn
v_naCGjbEz1T8,0.0,0.99,0.56189597,0.38128307461738586,Having an ice cream
v_cIRMaWUTHuk,0.12,0.9,0.67231464,0.15690338611602783,Preparing pasta
v_vXcfhKnUjRc,0.0,0.99,0.007612136,0.00038505212,Zumba
v_ED7SKNfAKyI,0.34,0.97,0.60790485,0.27505606412887573,Playing badminton
v_PMdba6f_cho,0.0,0.99,0.17014144,0.025560258,Waterskiing
v_idTzZaMtGy8,0.12,0.69,0.5663705,0.5177844762802124,Cricket
v_wtoKUYBw9f4,0.8,0.84,0.56121194,0.6380401253700256,High jump
v_zwFxq1MnaO0,0.0,0.99,0.5577381,0.6423729658126831,Zumba
v__ZiTTLhXjZQ,0.0,0.99,0.55773133,0.4991201162338257,Cricket
v_dJknA-jTNGc,0.22,0.49,0.5509886,0.8306601047515869,Rafting
v_wtoKUYBw9f4,0.0,0.99,0.5807827,0.7186675071716309,High jump
v_CRDBKk44RWg,0.1,0.97,0.56536716,0.29273542761802673,Playing beach volleyball
v_nQQ-tcG6wBA,0.25,0.79,0.6386661,0.31793326139450073,Playing badminton
v_xunKd050v7U,0.0,0.99,0.5276583,0.01962164416909218,Walking the dog
v_sY31L_r7dsk,0.0,0.99,0.6066886,0.07861565053462982,Preparing pasta
v_ez9pf35BMtc,0.0,0.99,0.0094564,0.0003846017,Using the monkey bar
v_ujltXvkQK_g,0.0,0.99,0.53444624,0.066068135201931,Cricket
v_CSruNOwxCRY,0.11,0.97,0.5758973,0.2518177032470703,Croquet
v_sy-xNiKnfBU,0.0,0.99,0.43636605,0.077132195,Waterskiing
v_N-LaOcSqZaM,0.0,0.99,0.2106375,0.12894443,Cricket
v_iHO42zwYsu0,0.0,0.99,0.53612626,0.02664714865386486,Blowing leaves
v_dJknA-jTNGc,0.05,0.57,0.5477968,0.8372235298156738,Rafting
v_CRDBKk44RWg,0.0,0.99,0.18588156,0.07448338,Playing beach volleyball
v_idTzZaMtGy8,0.09,0.73,0.5208386,0.5177844762802124,Cricket
v_8wB0BOjuyes,0.0,0.99,0.009771698,0.000395386,Using the monkey bar
v_lFlQ_xWVt8M,0.0,0.99,0.62034065,0.026714494451880455,Preparing salad
v_Z47QGlaQ1NE,0.0,0.99,0.62003416,0.821453869342804,High jump
v_xKLnBh0zmL4,0.0,0.99,0.42951995,0.56144744,Using parallel bars
v_zuBJzdDI9MY,0.0,0.99,0.57440186,0.07187715172767639,Drinking coffee
v_Auy0KGsXAIg,0.0,0.99,0.009741437,0.00038465907,Mowing the lawn
v_AGjhryYGVs4,0.31,0.9,0.57038015,0.9208453893661499,Rafting
v_D-wP7_1A_Kw,0.26,0.36,0.5600815,0.12830697000026703,Cricket
v_sy-xNiKnfBU,0.0,0.99,0.47532445,0.063106775,Waterskiing
v_whJ6ESGNoyY,0.15,0.43,0.56414205,0.26421990990638733,Walking the dog
v_tjEMbP2SODQ,0.0,0.99,0.5955701,0.0720883384346962,Playing badminton
v_4x0LdQRN248,0.0,0.99,0.009491211,0.0003842944,Fixing the roof
v_00KMCm2oGhk,0.0,0.99,0.5454475,0.3515952229499817,Using the monkey bar
v_xMuC8lmVX3A,0.0,0.99,0.008594945,0.0003846383,Walking the dog
v_i5-OVkjT0nM,0.0,0.99,0.074068986,0.006339286,Making a lemonade
v_SL7iKDqir6g,0.0,0.99,0.15340623,0.03516385,Preparing pasta
v_whJ6ESGNoyY,0.0,0.99,0.15172479,0.015940195,Walking the dog
v_xMuC8lmVX3A,0.0,0.99,0.010340123,0.0003846383,Walking the dog
v_CTWo9EfQ4Hc,0.0,0.99,0.2918449,0.2017592,High jump
v_i0Z8I2WCLNk,0.0,0.99,0.54491436,0.019622676074504852,Blowing leaves
v_SqIVJrXxO3g,0.0,0.99,0.15569095,0.053659547,Rafting
v_QCeGGnd4QB0,0.09,0.98,0.56324613,0.6369070410728455,Playing badminton
v_9gU5be5YCVw,0.05,0.96,0.6026173,0.6810128688812256,Using parallel bars
v_mjKcoY18QG0,0.0,0.99,0.087580256,0.012724663,Tai chi
v_QMm6gYzsMw8,0.09,0.96,0.5461161,0.33385223150253296,Zumba
v_iHO42zwYsu0,0.0,0.99,0.013408078,0.0005228724,Blowing leaves
v_MOvLBw1EzmI,0.0,0.99,0.27783722,0.2178589,Mowing the lawn
v_9gU5be5YCVw,0.05,0.96,0.5741332,0.6810128688812256,Using parallel bars
v_JMpwIWxoB5s,0.0,0.99,0.038188905,0.0037440548,Making a lemonade
v_CQocaUwWcQI,0.0,0.99,0.118491665,0.014854989,High jump
v_ItukN-TWrJM,0.0,0.99,0.64090186,0.14667142927646637,Preparing pasta
v_nQQ-tcG6wBA,0.0,0.99,0.53393066,0.31956055760383606,Playing badminton
v_uuFJdgTT5kE,0.56,0.63,0.587399,0.11185549944639206,Using the monkey bar
v_C03QJbrKzaw,0.0,0.99,0.5086107,0.10408090800046921,Mowing the lawn
v_AGjhryYGVs4,0.05,0.91,0.64529866,0.9208453893661499,Rafting
v_RIr3Y2XS5NA,0.0,0.99,0.4547956,0.39299905,Rafting
v_y2jDV7tFUXg,0.11,0.91,0.5610148,0.6744785308837891,Rafting
v_6J0IdWi4O0Q,0.09,0.86,0.5576205,0.2600780129432678,Croquet
v_2wcD0wSzB5w,0.0,0.99,0.021652158,0.003518927,Using the monkey bar
v_tAgVokWkdnQ,0.0,0.99,0.045395743,0.0038868268,Playing badminton
v_MOvLBw1EzmI,0.0,0.99,0.5829816,0.4983847141265869,Mowing the lawn
v_zwFxq1MnaO0,0.0,0.99,0.59587204,0.6423729658126831,Zumba
v_D-wP7_1A_Kw,0.26,0.36,0.5664781,0.12830697000026703,Cricket
v_F7u4kpwhs5g,0.0,0.99,0.21186441,0.11269225,High jump
v_gzVpwbiB9fE,0.0,0.99,0.5704258,0.19219458103179932,Croquet
v_wtoKUYBw9f4,0.0,0.99,0.5504626,0.7186675071716309,High jump
v_nCzB1iXKYk4,0.0,0.99,0.4587951,0.01962069235742092,Walking the dog
v_EXUKhI7WTqo,0.0,0.99,0.54738307,0.08026067912578583,Playing polo
v_CSruNOwxCRY,0.0,0.99,0.6439877,0.2518177032470703,Croquet
v_N-LaOcSqZaM,0.0,0.99,0.5786851,0.37211665511131287,Cricket
v_ez9pf35BMtc,0.0,0.99,0.010488418,0.0003846017,Using the monkey bar
v_rwxSphRRIL8,0.0,0.99,0.009619886,0.00038468494,Preparing salad
v_EXUKhI7WTqo,0.0,0.99,0.04664015,0.0034229143,Playing polo
v_xKLnBh0zmL4,0.0,0.99,0.42238098,0.54906154,Using parallel bars
v__ZiTTLhXjZQ,0.22,0.98,0.60061616,0.4991201162338257,Cricket
v_y2jDV7tFUXg,0.15,0.91,0.53234524,0.6744785308837891,Rafting
